customer_id,country,province,city,industry_code,employee_count,sales,duration
SYNCID0000003955,CA,AB,CALGARY,9659,4.0,373562.0,15.0
SYNCID0000003956,CA,ON,CONCORD,3199,10.0,2573037.0,30.0
SYNCID0000003957,CA,ON,HAMILTON,7292,0.0,0.0,1.0
SYNCID0000003958,CA,AB,CALGARY,7215,1.0,299236.0,27.0
SYNCID0000003959,CA,ON,NORTH BAY,2499,1.0,558717.0,29.0
SYNCID0000003960,CA,QC,LASALLE,9959,1.0,0.0,106.0
SYNCID0000003961,CA,ON,MISSISSAUGA,112,0.0,0.0,35.0
SYNCID0000003962,CA,BC,NORTH VANCOUVER,7771,4.0,0.0,278.0
SYNCID0000003963,CA,ON,LONDON,4275,1.0,445481.0,7522.0
SYNCID0000003964,CA,BC,MISSION,8651,0.0,0.0,62.0
SYNCID0000003965,CA,ON,TORONTO,4274,1.0,129522.0,21.0
SYNCID0000003966,CA,BC,NORTH VANCOUVER,7215,0.0,0.0,406.0
SYNCID0000003967,CA,AB,BARRHEAD,9221,1.0,0.0,7633.0
SYNCID0000003968,CA,ON,PORT HOPE,8652,2.0,527335.0,6541.0
SYNCID0000003969,CA,BC,WEST KELOWNA,9211,10.0,0.0,562.0
SYNCID0000003970,CA,AB,YELLOWHEAD COUNTY,2819,1.0,35819.0,140.0
SYNCID0000003971,CA,AB,CALGARY,9951,2.0,32710.0,643.0
SYNCID0000003972,CA,AB,CALGARY,0911,1.0,0.0,183.0
SYNCID0000003973,CA,ON,BRAMPTON,4561,1.0,0.0,20883.0
SYNCID0000003974,CA,BC,NANAIMO,8667,1.0,110011.0,177.0
SYNCID0000003975,CA,QC,QUEBEC,8652,4.0,899769.0,-4864.0
SYNCID0000003976,CA,ON,GEORGETOWN,4299,0.0,0.0,119.0
SYNCID0000003977,CA,ON,LONDON,4561,1.0,0.0,2.0
SYNCID0000003978,CA,AB,CALGARY,9659,1.0,46164.0,8401.0
SYNCID0000003979,CA,ON,WELLAND,7761,1.0,116206.0,89.0
SYNCID0000003980,CA,AB,EDMONTON,7721,1.0,0.0,111.0
SYNCID0000003981,CA,ON,OTTAWA,8666,3.0,0.0,41.0
SYNCID0000003982,CA,ON,OTTAWA,7292,0.0,0.0,-84.0
SYNCID0000003983,CA,ON,SCARBOROUGH,6031,3.0,0.0,879.0
SYNCID0000003984,CA,BC,CAMPBELL RIVER,7721,1.0,83813.0,6.0
SYNCID0000003985,CA,MB,WINNIPEG,6921,3.0,245688.0,382.0
SYNCID0000003986,CA,NB,QUISPAMSIS,3994,1.0,1895469.0,1999.0
SYNCID0000003987,CA,BC,SURREY,6412,2.0,0.0,69.0
SYNCID0000003988,CA,ON,LONDON,6011,0.0,0.0,1616.0
SYNCID0000003989,CA,AB,EDMONTON,4233,1.0,80109.0,4662.0
SYNCID0000003990,CA,ON,NORTH YORK,6032,9.0,113265.0,240.0
SYNCID0000003991,CA,MB,WINNIPEG,4561,15.0,1272322.0,8552.0
SYNCID0000003992,CA,BC,NANAIMO,4012,1.0,0.0,612.0
SYNCID0000003993,CA,ON,MISSISSAUGA,7611,1.0,47932.0,17.0
SYNCID0000003994,CA,AB,CALGARY,9953,1.0,0.0,205.0
SYNCID0000003995,CA,QC,QUEBEC,6331,1.0,1.0,106.0
SYNCID0000003996,CA,ON,BOLTON,9831,0.0,310388.0,7906.0
SYNCID0000003997,CA,QC,LASALLE,0211,1.0,132315.0,59.0
SYNCID0000003998,CA,ON,TORONTO,7771,1.0,183618.0,21.0
SYNCID0000003999,CA,ON,NEWMARKET,6582,0.0,110629.0,64.0
SYNCID0000004000,CA,BC,VANCOUVER,4275,2.0,221804.0,2280.0
SYNCID0000004001,CA,ON,NORTH BAY,8651,2.0,0.0,787.0
SYNCID0000004002,CA,ON,MISSISSAUGA,7799,0.0,0.0,2413.0
SYNCID0000004003,CA,ON,STRATFORD,7759,0.0,130238.0,282.0
SYNCID0000004004,CA,QC,LAVAL,7799,2.0,77938.0,-534.0
SYNCID0000004006,CA,ON,BRAMPTON,6359,1.0,58767.0,98.0
SYNCID0000004007,CA,ON,AJAX,7511,2.0,57805.0,5.0
SYNCID0000004008,CA,BC,PARKSVILLE,5621,3.0,3057547.0,255.0
SYNCID0000004009,CA,ON,SCARBOROUGH,0139,2.0,672862.0,113.0
SYNCID0000004010,CA,ON,MILTON,7215,0.0,452299.0,166.0
SYNCID0000004011,CA,AB,SHERWOOD PARK,7215,1.0,209234.0,11.0
SYNCID0000004012,CA,BC,COMOX,7292,1.0,0.0,378.0
SYNCID0000004013,CA,ON,MILTON,4299,1.0,0.0,14.0
SYNCID0000004014,CA,AB,COCHRANE,9611,2.0,205758.0,1047.0
SYNCID0000004015,CA,ON,HAMILTON,7599,1.0,73220.0,46.0
SYNCID0000004016,CA,BC,CAMPBELL RIVER,0162,25.0,1773569.0,363.0
SYNCID0000004017,CA,BC,NORTH VANCOUVER,7292,0.0,0.0,626.0
SYNCID0000004018,CA,BC,VANCOUVER,7611,0.0,329286.0,189.0
SYNCID0000004020,CA,ON,MISSISSAUGA,9611,0.0,0.0,427.0
SYNCID0000004021,CA,ON,BRAMPTON,7771,0.0,590856.0,69.0
SYNCID0000004022,CA,BC,NEW WESTMINSTER,8641,1.0,0.0,58.0
SYNCID0000004023,CA,NS,BEDFORD,4274,1.0,0.0,2977.0
SYNCID0000004025,CA,ON,BANCROFT,7761,1.0,0.0,310.0
SYNCID0000004026,CA,ON,MILTON,9931,1.0,7487.0,-2377.0
SYNCID0000004027,CA,BC,VANCOUVER,7761,1.0,54419.0,8042.0
SYNCID0000004028,CA,ON,MILTON,9614,0.0,0.0,138.0
SYNCID0000004029,CA,MB,WINNIPEG,7292,0.0,0.0,123.0
SYNCID0000004030,CA,SK,OUTLOOK,8599,1.0,0.0,105.0
SYNCID0000004031,CA,ON,ST CATHARINES,7292,0.0,0.0,6.0
SYNCID0000004032,CA,ON,PETERBOROUGH,7759,1.0,42995.0,8.0
SYNCID0000004033,CA,ON,TORONTO,8661,1.0,619878.0,157.0
SYNCID0000004034,CA,ON,MISSISSAUGA,9799,4.0,45901.0,27.0
SYNCID0000004035,CA,ON,CONCORD,6412,1.0,76624.0,264.0
SYNCID0000004036,CA,BC,SURREY,6351,4.0,159367.0,2153.0
SYNCID0000004037,CA,ON,TORONTO,0171,1.0,146454.0,107.0
SYNCID0000004038,CA,AB,LETHBRIDGE,8651,1.0,371281.0,122.0
SYNCID0000004039,CA,ON,ETOBICOKE,5639,2.0,552044.0,2652.0
SYNCID0000004040,CA,ON,NORTH YORK,4839,1.0,337560.0,488.0
SYNCID0000004041,CA,ON,TORONTO,9213,1.0,0.0,1309.0
SYNCID0000004042,CA,ON,BURLINGTON,7215,0.0,0.0,204.0
SYNCID0000004043,CA,ON,EMBRUN,4023,2.0,1226867.0,7180.0
SYNCID0000004044,CA,ON,TORONTO,8651,1.0,0.0,275.0
SYNCID0000004045,CA,BC,NORTH VANCOUVER,7511,1.0,115746.0,1041.0
SYNCID0000004046,CA,AB,EDMONTON,7511,0.0,0.0,841.0
SYNCID0000004048,CA,ON,RICHMOND HILL,7759,1.0,86290.0,57.0
SYNCID0000004050,CA,ON,GUELPH,7759,0.0,0.0,112.0
SYNCID0000004051,CA,MB,WINNIPEG,8611,1.0,649600.0,98.0
SYNCID0000004052,CA,QC,MONTREAL,7215,2.0,16769393.0,13.0
SYNCID0000004053,CA,ON,TORONTO,7215,1.0,0.0,5.0
SYNCID0000004054,CA,ON,OTTAWA,7215,1.0,405094.0,69.0
SYNCID0000004055,CA,BC,NORTH VANCOUVER,7292,0.0,0.0,478.0
SYNCID0000004056,CA,NB,FREDERICTON,9831,2.0,0.0,3249.0
SYNCID0000004057,CA,ON,BRAMPTON,4561,0.0,0.0,513.0
SYNCID0000004059,CA,ON,MISSISSAUGA,0112,10.0,1334176.0,341.0
SYNCID0000004060,CA,ON,MILTON,3199,4.0,2042662.0,3235.0
SYNCID0000004061,CA,ON,OTTAWA,0162,1.0,0.0,2475.0
SYNCID0000004062,CA,ON,HAMILTON,4561,30.0,6491774.0,93.0
SYNCID0000004063,CA,ON,MISSISSAUGA,4214,9.0,936674.0,193.0
SYNCID0000004064,CA,ON,TILLSONBURG,0911,2.0,136056.0,1583.0
SYNCID0000004065,CA,ON,TORONTO,6351,1.0,0.0,-82.0
SYNCID0000004066,CA,BC,SURREY,7771,2.0,349548.0,277.0
SYNCID0000004067,CA,ON,TORONTO,7751,10.0,0.0,4.0
SYNCID0000004068,CA,ON,KINGSTON,8653,3.0,1055995.0,239.0
SYNCID0000004069,CA,ON,MARKHAM,9953,15.0,1501167.0,1382.0
SYNCID0000004070,CA,AB,CALGARY,0911,15.0,176416.0,86.0
SYNCID0000004071,CA,ON,GUELPH,6331,1.0,86058.0,1880.0
SYNCID0000004072,CA,ON,MILTON,0911,1.0,147733.0,220.0
SYNCID0000004073,CA,ON,MISSISSAUGA,7215,1.0,0.0,46.0
SYNCID0000004074,CA,BC,KELOWNA,9731,0.0,0.0,59.0
SYNCID0000004075,CA,ON,NORTH YORK,8652,1.0,534287.0,44.0
SYNCID0000004076,CA,ON,NORTH BAY,7751,1.0,101608.0,55.0
SYNCID0000004077,CA,ON,VANKLEEK HILL,311,3.0,0.0,412.0
SYNCID0000004078,CA,AB,EDMONTON,7761,0.0,0.0,16844.0
SYNCID0000004079,CA,ON,SCARBOROUGH,4275,1.0,0.0,108.0
SYNCID0000004080,CA,ON,TORONTO,7742,1.0,408524.0,243.0
SYNCID0000004081,CA,ON,TORONTO,3081,2.0,355804.0,6.0
SYNCID0000004082,CA,AB,EDMONTON,4561,1.0,293752.0,221.0
SYNCID0000004083,CA,ON,SCARBOROUGH,4013,1.0,0.0,4.0
SYNCID0000004084,CA,ON,MILTON,8651,0.0,0.0,97.0
SYNCID0000004085,CA,SK,SPIRITWOOD,7761,0.0,0.0,5.0
SYNCID0000004086,CA,QC,MONTREAL,7799,0.0,0.0,28.0
SYNCID0000004087,CA,ON,SCARBOROUGH,7611,3.0,0.0,665.0
SYNCID0000004088,CA,ON,MILTON,8651,1.0,94211.0,647.0
SYNCID0000004089,CA,ON,TORONTO,9212,4.0,356537.0,62.0
SYNCID0000004090,CA,NL,ST. JOHN'S,7759,6.0,282017.0,101.0
SYNCID0000004092,CA,BC,KELOWNA,4012,2.0,0.0,841.0
SYNCID0000004094,CA,BC,RICHMOND,0311,1.0,86003.0,2348.0
SYNCID0000004095,CA,QC,VAUDREUIL-DORION,7211,1.0,247718.0,4379.0
SYNCID0000004096,CA,ON,POWASSAN,0141,2.0,316894.0,3203.0
SYNCID0000004097,CA,ON,TORONTO,7215,0.0,0.0,173.0
SYNCID0000004098,CA,AB,CALGARY,7771,0.0,71862.0,330.0
SYNCID0000004099,CA,ON,WHITBY,8651,65.0,2319025.0,8392.0
SYNCID0000004101,CA,ON,TORONTO,9839,1.0,0.0,6.0
SYNCID0000004102,CA,QC,LASALLE,4275,2.0,234410.0,488.0
SYNCID0000004103,CA,AB,CALGARY,3244,1.0,30021.0,12.0
SYNCID0000004104,CA,BC,NORTH VANCOUVER,7215,1.0,0.0,9501.0
SYNCID0000004105,CA,ON,TORONTO,0112,0.0,0.0,80.0
SYNCID0000004106,CA,ON,KINGSTON,4561,0.0,0.0,125.0
SYNCID0000004107,CA,ON,ANCASTER,7721,0.0,125688.0,114.0
SYNCID0000004108,CA,NS,DARTMOUTH,7771,1.0,0.0,74.0
SYNCID0000004109,CA,ON,SCARBOROUGH,9711,4.0,16110.0,685.0
SYNCID0000004110,CA,ON,NORTH YORK,7731,0.0,0.0,32.0
SYNCID0000004111,CA,ON,TORONTO,6596,1.0,0.0,217.0
SYNCID0000004112,CA,AB,ROCKY VIEW COUNTY,9999,4.0,0.0,999.0
SYNCID0000004113,CA,AB,CALGARY,6599,2.0,0.0,29.0
SYNCID0000004114,CA,ON,MILTON,7799,1.0,0.0,96.0
SYNCID0000004115,CA,ON,KANATA,7721,15.0,104863.0,171.0
SYNCID0000004116,CA,ON,WATERLOO,0141,10.0,0.0,145.0
SYNCID0000004117,CA,ON,NAPANEE,8651,5.0,0.0,28.0
SYNCID0000004118,CA,QC,BOUCHERVILLE,5999,1.0,43945.0,174.0
SYNCID0000004119,CA,ON,MISSISSAUGA,4013,2.0,0.0,30.0
SYNCID0000004120,CA,AB,EDMONTON,8665,3.0,125118.0,3.0
SYNCID0000004121,CA,ON,BRAMPTON,6359,1.0,373346.0,44.0
SYNCID0000004122,CA,ON,NORTH YORK,4274,1.0,0.0,31.0
SYNCID0000004123,CA,QC,MONTREAL,9942,1.0,0.0,4.0
SYNCID0000004124,CA,AB,CALGARY,7761,1.0,183008.0,697.0
SYNCID0000004125,CA,NB,QUISPAMSIS,6582,4.0,0.0,35.0
SYNCID0000004126,CA,ON,SCARBOROUGH,7771,1.0,0.0,182.0
SYNCID0000004127,CA,ON,BOLTON,7799,3.0,372843.0,119.0
SYNCID0000004128,CA,ON,BARRIE,7215,0.0,0.0,85.0
SYNCID0000004129,CA,BC,KAMLOOPS,7752,0.0,215608.0,12.0
SYNCID0000004130,CA,ON,KINCARDINE,6011,1.0,40470.0,3520.0
SYNCID0000004131,CA,ON,SUDBURY,8599,1.0,0.0,92.0
SYNCID0000004132,CA,ON,MISSISSAUGA,4013,10.0,781458.0,710.0
SYNCID0000004134,CA,ON,LONDON,7215,1.0,1.0,867.0
SYNCID0000004135,CA,ON,MISSISSAUGA,7771,1.0,221206.0,30.0
SYNCID0000004137,CA,ON,TORONTO,7771,1.0,316819.0,344.0
SYNCID0000004138,CA,ON,TORONTO,7292,3.0,0.0,395.0
SYNCID0000004139,CA,ON,BRAMPTON,7771,6.0,363150.0,1788.0
SYNCID0000004140,CA,ON,RUSSELL,8651,1.0,0.0,9.0
SYNCID0000004141,CA,ON,LONDON,6011,1.0,0.0,536.0
SYNCID0000004142,CA,AB,CALGARY,4219,2.0,489940.0,294.0
SYNCID0000004143,CA,QC,REPENTIGNY,7215,3.0,0.0,12.0
SYNCID0000004144,CA,ON,SCARBOROUGH,8652,1.0,223969.0,132.0
SYNCID0000004145,CA,ON,TORONTO,7771,1.0,94050.0,57.0
SYNCID0000004146,CA,ON,PORT HOPE,4279,0.0,0.0,247.0
SYNCID0000004147,CA,ON,WINDSOR,7739,1.0,106378.0,67.0
SYNCID0000004148,CA,ON,SCARBOROUGH,9221,1.0,0.0,117.0
SYNCID0000004149,CA,AB,CALGARY,7731,1.0,0.0,114.0
SYNCID0000004150,CA,MB,WINNIPEG,4011,2.0,60935.0,1159.0
SYNCID0000004151,CA,BC,PENTICTON,8653,3.0,209918.0,198.0
SYNCID0000004152,CA,ON,MISSISSAUGA,6351,1.0,0.0,94.0
SYNCID0000004153,CA,ON,TORONTO,7752,1.0,0.0,90.0
SYNCID0000004154,CA,AB,CALGARY,0141,2.0,191104.0,2870.0
SYNCID0000004155,CA,ON,NORTH YORK,6582,1.0,321772.0,146.0
SYNCID0000004156,CA,MB,WINNIPEG,7215,0.0,124754.0,126.0
SYNCID0000004157,CA,BC,SURREY,4411,0.0,0.0,4.0
SYNCID0000004158,CA,BC,FORT ST JOHN,8666,0.0,80038.0,-95.0
SYNCID0000004159,CA,ON,NORTH YORK,7799,2.0,622600.0,185.0
SYNCID0000004160,CA,ON,BURLINGTON,7215,0.0,0.0,2033.0
SYNCID0000004161,CA,BC,KELOWNA,7292,2.0,34369.0,2463.0
SYNCID0000004162,CA,NS,HALIFAX,7215,1.0,0.0,3687.0
SYNCID0000004163,CA,ON,STONEY CREEK,4411,0.0,0.0,23.0
SYNCID0000004164,CA,AB,CALGARY,6561,2.0,274715.0,73.0
SYNCID0000004165,CA,ON,TECUMSEH,231,1.0,130610.0,26.0
SYNCID0000004166,CA,ON,INNISFIL,6032,1.0,0.0,17.0
SYNCID0000004167,CA,AB,CALGARY,7752,1.0,0.0,2.0
SYNCID0000004168,CA,ON,MILTON,0139,2.0,157505.0,80.0
SYNCID0000004169,CA,ON,NORTH YORK,3081,3.0,180564.0,216.0
SYNCID0000004170,CA,ON,SCARBOROUGH,0211,1.0,230171.0,162.0
SYNCID0000004171,CA,NS,HALIFAX,9712,5.0,261272.0,391.0
SYNCID0000004172,CA,ON,NORTH YORK,8651,1.0,0.0,56.0
SYNCID0000004173,CA,BC,SURREY,4275,1.0,61468.0,143.0
SYNCID0000004174,CA,AB,ROCKY VIEW COUNTY,7721,1.0,107260.0,58.0
SYNCID0000004175,CA,ON,NORTH YORK,9931,1.0,0.0,307.0
SYNCID0000004176,CA,AB,EDMONTON,3081,1.0,0.0,409.0
SYNCID0000004177,CA,ON,NEWMARKET,7721,1.0,554137.0,60.0
SYNCID0000004178,CA,AB,CALGARY,5621,0.0,0.0,19.0
SYNCID0000004179,CA,AB,CALGARY,4021,1.0,0.0,13.0
SYNCID0000004180,CA,AB,EDMONTON,8651,0.0,0.0,1.0
SYNCID0000004181,CA,AB,ROCKY VIEW COUNTY,9811,0.0,361857.0,125.0
SYNCID0000004182,CA,ON,BOLTON,7771,1.0,1.0,444.0
SYNCID0000004183,CA,ON,MARATHON,7215,1.0,0.0,5.0
SYNCID0000004184,CA,ON,HAMILTON,4561,1.0,137267.0,2.0
SYNCID0000004185,CA,ON,BARRIE,7771,0.0,1.0,504.0
SYNCID0000004186,CA,ON,SCARBOROUGH,7771,0.0,0.0,2.0
SYNCID0000004187,CA,AB,YELLOWHEAD COUNTY,6232,1.0,0.0,146.0
SYNCID0000004189,CA,SK,SASKATOON,4842,6.0,1318825.0,1563.0
SYNCID0000004190,CA,BC,TERRACE,7611,1.0,388484.0,295.0
SYNCID0000004191,CA,ON,MILTON,7799,1.0,0.0,71.0
SYNCID0000004192,CA,MB,WINNIPEG,7292,20.0,2629987.0,2290.0
SYNCID0000004193,CA,BC,NORTH VANCOUVER,4219,2.0,0.0,1653.0
SYNCID0000004194,CA,ON,TORONTO,7761,2.0,0.0,160.0
SYNCID0000004195,CA,ON,STRATFORD,5999,1.0,0.0,261.0
SYNCID0000004196,CA,AB,CALGARY,4561,1.0,0.0,-1506.0
SYNCID0000004197,CA,QC,LAVAL,8651,1.0,142132.0,20.0
SYNCID0000004198,CA,ON,TORONTO,7771,0.0,0.0,158.0
SYNCID0000004199,CA,ON,TORONTO,7721,2.0,37563.0,166.0
SYNCID0000004200,CA,ON,MISSISSAUGA,8599,2.0,316828.0,1299.0
SYNCID0000004201,CA,ON,HANOVER,7215,1.0,34380.0,1712.0
SYNCID0000004202,CA,AB,CALGARY,9211,4.0,1877003.0,567.0
SYNCID0000004203,CA,ON,TORONTO,7799,1.0,0.0,2927.0
SYNCID0000004204,CA,NS,HALIFAX,6561,0.0,202496.0,159.0
SYNCID0000004205,CA,AB,CALGARY,4299,1.0,0.0,296.0
SYNCID0000004206,CA,BC,NORTH VANCOUVER,6921,1.0,0.0,95.0
SYNCID0000004207,CA,QC,LASALLE,0171,0.0,41220.0,2029.0
SYNCID0000004208,CA,ON,BRANTFORD,7771,1.0,0.0,8.0
SYNCID0000004209,CA,BC,BURNABY,6521,0.0,0.0,293.0
SYNCID0000004210,CA,MB,WINNIPEG,9693,1.0,59767.0,2371.0
SYNCID0000004211,CA,AB,EDMONTON,0711,1.0,224567.0,254.0
SYNCID0000004212,CA,MB,WINNIPEG,6121,1.0,43605.0,6.0
SYNCID0000004213,CA,ON,TORONTO,7599,1.0,261927.0,2786.0
SYNCID0000004214,CA,NL,GANDER,8665,2.0,103968.0,1085.0
SYNCID0000004215,CA,ON,MIDLAND,6031,1.0,132861.0,584.0
SYNCID0000004216,CA,BC,SALMON ARM,7215,1.0,912162.0,1207.0
SYNCID0000004217,CA,ON,TORONTO,8652,0.0,277915.0,50.0
SYNCID0000004218,CA,BC,SURREY,8666,1.0,21158.0,96.0
SYNCID0000004219,CA,QC,MONTREAL,5231,1.0,672728.0,4940.0
SYNCID0000004220,CA,ON,SCARBOROUGH,4235,2.0,124414.0,-204.0
SYNCID0000004222,CA,ON,OTTAWA,4013,0.0,0.0,18.0
SYNCID0000004223,CA,ON,TORONTO,9659,2.0,517.0,115.0
SYNCID0000004224,CA,QC,LAVAL,0112,1.0,1.0,179.0
SYNCID0000004225,CA,NS,HALIFAX,6012,2.0,1219724.0,482.0
SYNCID0000004226,CA,BC,DELTA,4842,1.0,0.0,43.0
SYNCID0000004227,CA,AB,CALGARY,8669,1.0,0.0,48.0
SYNCID0000004229,CA,ON,DOWNSVIEW,9861,1.0,310363.0,188.0
SYNCID0000004230,CA,AB,EDMONTON,7721,1.0,0.0,6.0
SYNCID0000004231,CA,ON,BRAMPTON,4821,1.0,0.0,1.0
SYNCID0000004232,CA,ON,OTTAWA,7599,1.0,0.0,239.0
SYNCID0000004233,CA,ON,OSGOODE,0131,0.0,0.0,179.0
SYNCID0000004234,CA,ON,BRAMPTON,4022,1.0,636832.0,116.0
SYNCID0000004235,CA,BC,NORTH VANCOUVER,7761,0.0,0.0,6.0
SYNCID0000004236,CA,BC,VICTORIA,7751,1.0,0.0,65.0
SYNCID0000004237,CA,ON,MILTON,9659,5.0,0.0,120.0
SYNCID0000004239,CA,BC,SURREY,7761,1.0,305374.0,177.0
SYNCID0000004240,CA,AB,EDMONTON,4561,2.0,201768.0,14.0
SYNCID0000004241,CA,NS,DARTMOUTH,7215,0.0,0.0,287.0
SYNCID0000004242,CA,ON,MISSISSAUGA,7215,0.0,0.0,158.0
SYNCID0000004243,CA,ON,MILTON,7799,2.0,483699.0,3894.0
SYNCID0000004244,CA,ON,CORNWALL,4231,1.0,0.0,552.0
SYNCID0000004245,CA,AB,CALGARY,7799,2.0,0.0,48.0
SYNCID0000004246,CA,AB,EDMONTON,4013,1.0,90582.0,27.0
SYNCID0000004247,CA,ON,SIMCOE,6011,3.0,1028281.0,1236.0
SYNCID0000004248,CA,ON,LONDON,8652,0.0,264418.0,56.0
SYNCID0000004249,CA,ON,BRAMPTON,7771,1.0,167467.0,673.0
SYNCID0000004250,CA,ON,NORTH BAY,8661,2.0,239837.0,-180.0
SYNCID0000004251,CA,ON,NEPEAN,8651,1.0,229839.0,121.0
SYNCID0000004252,CA,ON,WHITBY,8651,0.0,0.0,173.0
SYNCID0000004253,CA,SK,REGINA,4277,1.0,136309.0,223.0
SYNCID0000004254,CA,QC,MONTREAL,8652,30.0,8528069.0,-181.0
SYNCID0000004255,CA,AB,EDMONTON,8653,1.0,167233.0,5164.0
SYNCID0000004256,CA,BC,SURREY,6031,1.0,0.0,44.0
SYNCID0000004257,CA,QC,LAVAL,7721,2.0,0.0,30.0
SYNCID0000004258,CA,QC,BROSSARD,7771,1.0,37.0,280.0
SYNCID0000004259,CA,ON,BRAMPTON,9799,5.0,85328.0,137.0
SYNCID0000004260,CA,ON,OTTAWA,7215,5.0,692946.0,157.0
SYNCID0000004261,CA,ON,AURORA,6599,1.0,0.0,122.0
SYNCID0000004263,CA,ON,NORTH BAY,9211,5.0,3432.0,1786.0
SYNCID0000004264,CA,ON,NORTH YORK,7215,0.0,0.0,45.0
SYNCID0000004265,CA,PE,CHARLOTTETOWN,7215,1.0,0.0,299.0
SYNCID0000004266,CA,ON,TORONTO,8651,1.0,0.0,6376.0
SYNCID0000004267,CA,ON,MILTON,3081,1.0,4318.0,1731.0
SYNCID0000004268,CA,ON,SCARBOROUGH,0141,1.0,67033.0,143.0
SYNCID0000004269,CA,ON,TORONTO,7721,1.0,0.0,188.0
SYNCID0000004270,CA,ON,NORTH BAY,4239,4.0,214603.0,219.0
SYNCID0000004271,CA,AB,CALGARY,9811,0.0,197056.0,74.0
SYNCID0000004272,CA,ON,LONDON,3299,1.0,678979.0,757.0
SYNCID0000004273,CA,QC,WESTMOUNT,4013,3.0,1078321.0,5.0
SYNCID0000004276,CA,AB,CALGARY,0171,2.0,171165.0,3007.0
SYNCID0000004277,CA,AB,CALGARY,7215,1.0,38108.0,15.0
SYNCID0000004279,CA,AB,CALGARY,7512,2.0,400927.0,29.0
SYNCID0000004280,CA,ON,MISSISSAUGA,0929,1.0,0.0,279.0
SYNCID0000004281,CA,ON,TORONTO,7721,1.0,148780.0,604.0
SYNCID0000004282,CA,BC,SURREY,7611,2.0,91710.0,562.0
SYNCID0000004284,CA,QC,MONTREAL,9799,1.0,0.0,51.0
SYNCID0000004285,CA,SK,SASKATOON,7771,1.0,0.0,871.0
SYNCID0000004286,CA,ON,SUDBURY,9953,1.0,0.0,-95.0
SYNCID0000004287,CA,ON,SCARBOROUGH,7292,0.0,0.0,43.0
SYNCID0000004288,CA,AB,MEDICINE HAT,3994,1.0,0.0,1.0
SYNCID0000004290,CA,ON,OTTAWA,8651,10.0,909796.0,83.0
SYNCID0000004291,CA,ON,GUELPH,7752,1.0,0.0,104.0
SYNCID0000004292,CA,ON,MILTON,9711,1.0,0.0,27.0
SYNCID0000004293,CA,QC,LAVAL,4013,1.0,46396.0,15.0
SYNCID0000004294,CA,ON,MISSISSAUGA,6031,1.0,137063.0,22.0
SYNCID0000004295,CA,QC,MONTREAL,4219,1.0,73263.0,1194.0
SYNCID0000004296,CA,ON,KINGSTON,0211,0.0,0.0,25.0
SYNCID0000004297,CA,QC,LAVAL,8651,0.0,173067.0,18.0
SYNCID0000004298,CA,ON,NORTH YORK,7771,1.0,0.0,4.0
SYNCID0000004299,CA,ON,NORTH BAY,6562,1.0,0.0,28.0
SYNCID0000004300,CA,ON,OAKVILLE,6012,110.0,18895022.0,37.0
SYNCID0000004301,CA,SK,SPIRITWOOD,9949,0.0,0.0,1051.0
SYNCID0000004302,CA,BC,FORT NELSON,7292,0.0,0.0,65.0
SYNCID0000004303,CA,AB,CALGARY,7292,1.0,0.0,190.0
SYNCID0000004304,CA,BC,SURREY,6031,1.0,407186.0,22.0
SYNCID0000004305,CA,ON,NORTH BAY,7759,0.0,0.0,6684.0
SYNCID0000004306,CA,ON,KITCHENER,4561,1.0,78219.0,71.0
SYNCID0000004307,CA,BC,PRINCE GEORGE,7771,0.0,0.0,738.0
SYNCID0000004309,CA,BC,KAMLOOPS,7511,1.0,0.0,174.0
SYNCID0000004310,CA,QC,BROSSARD,9931,1.0,156934.0,951.0
SYNCID0000004311,CA,AB,CALGARY,7771,0.0,577661.0,4569.0
SYNCID0000004312,CA,ON,KINGSTON,9712,1.0,206718.0,11475.0
SYNCID0000004313,CA,ON,OTTAWA,5919,1.0,65491.0,48.0
SYNCID0000004314,CA,BC,VANCOUVER,9811,0.0,0.0,256.0
SYNCID0000004315,CA,QC,LAVAL,3741,8.0,147354.0,54.0
SYNCID0000004316,CA,AB,EDMONTON,9799,2.0,193727.0,411.0
SYNCID0000004317,CA,BC,BURNABY,4013,1.0,0.0,101.0
SYNCID0000004318,CA,ON,KITCHENER,6031,6.0,599514.0,1083.0
SYNCID0000004319,CA,NB,FREDERICTON,6562,1.0,140405.0,465.0
SYNCID0000004320,CA,QC,MONTREAL,8599,0.0,1653531.0,84.0
SYNCID0000004321,CA,ON,NORTH YORK,8651,1.0,363190.0,-635.0
SYNCID0000004322,CA,BC,NORTH VANCOUVER,7771,1.0,0.0,3612.0
SYNCID0000004323,CA,ON,SCARBOROUGH,0219,1.0,0.0,43.0
SYNCID0000004324,CA,ON,OWEN SOUND,7292,0.0,0.0,-832.0
SYNCID0000004325,CA,QC,MONTREAL,7739,1.0,1.0,43.0
SYNCID0000004326,CA,ON,TORONTO,0211,1.0,245541.0,1132.0
SYNCID0000004327,CA,NS,ANTIGONISH,7292,0.0,0.0,12711.0
SYNCID0000004328,CA,QC,BROSSARD,141,1.0,0.0,1194.0
SYNCID0000004329,CA,ON,MISSISSAUGA,9953,3.0,23811.0,-480.0
SYNCID0000004330,CA,ON,HAMILTON,4232,1.0,0.0,858.0
SYNCID0000004331,CA,QC,MONTREAL,4013,0.0,3961.0,1145.0
